machine_learning_annotation_id,datasource,verbatim_date,day_of_year,year,latitude,longitude,coordinate_uncertainty_meters,family,count_family,genus,scientific_name,taxon_rank,trait,observed_image_guid,observed_image_url,observed_metadata_url,certainty,model_uri,prediction_probability,prediction_class,proportion_low_certainty_family,accuracy_excluding_low_certainty_family,accuracy_family
72289d6d-abcb-4cb2-aa1d-f0b782143c4a,iNaturalist,8/9/21,221,2021,54.41907919,-1.070233361,72,Onagraceae,8889,Chamaenerion,Chamaenerion angustifolium,species,flower,149629256,https://www.inaturalist.org/photos/149629256,https://www.inaturalist.org/observations/4d2f4099-8622-437a-89a3-6ed6becd8848,high,10.57967/hf/2763,0.925292969,Detected,0.045111936,0.988925542,0.968725391
296baa5a-8d01-4346-a864-cab7e6472817,iNaturalist,8/9/21,221,2021,54.41907919,-1.070233361,72,Onagraceae,8889,Chamaenerion,Chamaenerion angustifolium,species,fruit,149629256,https://www.inaturalist.org/photos/149629256,https://www.inaturalist.org/observations/4d2f4099-8622-437a-89a3-6ed6becd8848,high,10.57967/hf/2763,0.103942871,Not Detected,0.063899201,0.962264151,0.939700754
92f77b00-046f-4ad9-8b39-3bc14441c16c,iNaturalist,7/20/18,201,2018,39.4205696,-120.6569493,189,Ericaceae,27648,Pterospora,Pterospora andromedea,species,flower,21858181,https://www.inaturalist.org/photos/21858181,https://www.inaturalist.org/observations/97138a0f-6305-4993-a0f6-43c5cf023c80,high,10.57967/hf/2763,0.993652344,Detected,0.068431713,0.98113061,0.946578414
b89fae9e-b7e6-431b-be7d-9ed1b2653b7b,iNaturalist,7/20/18,201,2018,39.4205696,-120.6569493,189,Ericaceae,27648,Pterospora,Pterospora andromedea,species,fruit,21858181,https://www.inaturalist.org/photos/21858181,https://www.inaturalist.org/observations/97138a0f-6305-4993-a0f6-43c5cf023c80,high,10.57967/hf/2763,0.006511688,Not Detected,0.062210648,0.975431965,0.955331308
47b04771-08a3-4e78-801a-aa179aa9a7b5,iNaturalist,5/31/19,151,2019,42.80833726,-83.67484454,5,Ranunculaceae,34822,Aquilegia,Aquilegia canadensis,species,flower,40567844,https://www.inaturalist.org/photos/40567844,https://www.inaturalist.org/observations/0289cb7f-fee7-46af-9218-315f45aa5000,high,10.57967/hf/2763,0.991699219,Detected,0.047154098,0.986528029,0.96493596
c6c12232-d74d-4eda-8440-213a2ed50baf,iNaturalist,5/31/19,151,2019,42.80833726,-83.67484454,5,Ranunculaceae,34822,Aquilegia,Aquilegia canadensis,species,fruit,40567844,https://www.inaturalist.org/photos/40567844,https://www.inaturalist.org/observations/0289cb7f-fee7-46af-9218-315f45aa5000,high,10.57967/hf/2763,0.006851196,Not Detected,0.031704095,0.983065425,0.971225088
36da84d3-221c-4604-90ea-d1d224dbb144,iNaturalist,8/31/19,243,2019,41.45470868,-79.078165,5,Brassicaceae,21075,Cardamine,Cardamine diphylla,species,flower,49952040,https://www.inaturalist.org/photos/49952040,https://www.inaturalist.org/observations/a71b3b54-8645-4869-8bd7-8cb3a2a5c67e,high,10.57967/hf/2763,0.031921387,Not Detected,0.10173191,0.982092864,0.920284698
e1ea241f-1f80-4cda-9352-52ee7c9b3235,iNaturalist,8/31/19,243,2019,41.45470868,-79.078165,5,Brassicaceae,21075,Cardamine,Cardamine diphylla,species,fruit,49952040,https://www.inaturalist.org/photos/49952040,https://www.inaturalist.org/observations/a71b3b54-8645-4869-8bd7-8cb3a2a5c67e,high,10.57967/hf/2763,0.016464233,Not Detected,0.139691578,0.956262754,0.913262159
3465853e-7d82-4666-8c24-46c8e62aa026,iNaturalist,5/26/23,146,2023,52.90836623,34.13689083,NA,Apiaceae,11971,Laserpitium,Laserpitium latifolium,species,flower,283784610,https://www.inaturalist.org/photos/283784610,https://www.inaturalist.org/observations/568802ab-e14d-45d1-9d35-a4fcdeb1d9ba,high,10.57967/hf/2763,0.011917114,Not Detected,0.134157547,0.968644477,0.895664523
fbc5c4fb-f258-444e-92b2-328f318fae4d,iNaturalist,5/26/23,146,2023,52.90836623,34.13689083,NA,Apiaceae,11971,Laserpitium,Laserpitium latifolium,species,fruit,283784610,https://www.inaturalist.org/photos/283784610,https://www.inaturalist.org/observations/568802ab-e14d-45d1-9d35-a4fcdeb1d9ba,high,10.57967/hf/2763,0.015304565,Not Detected,0.09539721,0.966663589,0.937348592
d7ceebf8-336f-40b5-a1ef-db5993ce9cde,iNaturalist,7/5/18,186,2018,33.15819168,-96.61537933,NA,Viburnaceae,10801,Viburnum,Viburnum rufidulum,species,flower,20840481,https://www.inaturalist.org/photos/20840481,https://www.inaturalist.org/observations/35f6480b-b140-43f0-abb6-cbf4f19feb11,high,10.57967/hf/2763,0.004627228,Not Detected,0.049347283,0.98149591,0.962133136
b2f9b829-b1de-4281-8e9c-344c97dae69f,iNaturalist,7/5/18,186,2018,33.15819168,-96.61537933,NA,Viburnaceae,10801,Viburnum,Viburnum rufidulum,species,fruit,20840481,https://www.inaturalist.org/photos/20840481,https://www.inaturalist.org/observations/35f6480b-b140-43f0-abb6-cbf4f19feb11,high,10.57967/hf/2763,0.9921875,Detected,0.033793167,0.981410502,0.968521433
1255c134-4cd5-4644-aef4-90a24fbfd68b,iNaturalist,8/6/22,218,2022,30.68512,-98.35048667,6,Acanthaceae,3986,Ruellia,Ruellia metziae,species,flower,220471680,https://www.inaturalist.org/photos/220471680,https://www.inaturalist.org/observations/cbbb9dce-06c8-4e53-8bb3-0ad04b4c3a45,high,10.57967/hf/2763,0.997558594,Detected,0.032112393,0.989891135,0.974410437
f2565c09-2083-41c1-b214-cb4aee79d6fe,iNaturalist,8/6/22,218,2022,30.68512,-98.35048667,6,Acanthaceae,3986,Ruellia,Ruellia metziae,species,fruit,220471680,https://www.inaturalist.org/photos/220471680,https://www.inaturalist.org/observations/cbbb9dce-06c8-4e53-8bb3-0ad04b4c3a45,high,10.57967/hf/2763,0.062927246,Not Detected,0.027847466,0.971354839,0.961866533
563cebb4-5d5c-4c72-8a90-c4030fa9a763,iNaturalist,9/17/16,261,2016,-33.86054028,19.054842,1,Ericaceae,27648,Erica,Erica plukenetii,species,flower,15917169,https://www.inaturalist.org/photos/15917169,https://www.inaturalist.org/observations/06154ed6-a646-4ac2-94c6-54fce4dcf078,high,10.57967/hf/2763,0.904785156,Detected,0.068431713,0.98113061,0.946578414
44e75a7a-205e-4741-b2e0-89a9321d078d,iNaturalist,9/17/16,261,2016,-33.86054028,19.054842,1,Ericaceae,27648,Erica,Erica plukenetii,species,fruit,15917169,https://www.inaturalist.org/photos/15917169,https://www.inaturalist.org/observations/06154ed6-a646-4ac2-94c6-54fce4dcf078,high,10.57967/hf/2763,0.223266602,Not Detected,0.062210648,0.975431965,0.955331308
6e0b037a-2dc0-4933-a9fc-71367f90f7a7,iNaturalist,1/9/20,9,2020,23.19919207,120.1134211,203,Fabaceae,54776,Leucaena,Leucaena leucocephala,species,flower,59384378,https://www.inaturalist.org/photos/59384378,https://www.inaturalist.org/observations/b1ce2f52-407a-4e9e-aa04-015763a10ac7,high,10.57967/hf/2763,0.05770874,Not Detected,0.04414342,0.986821498,0.964564773
64dee65c-7da9-4323-86cd-70ac975a8911,iNaturalist,1/9/20,9,2020,23.19919207,120.1134211,203,Fabaceae,54776,Leucaena,Leucaena leucocephala,species,fruit,59384378,https://www.inaturalist.org/photos/59384378,https://www.inaturalist.org/observations/b1ce2f52-407a-4e9e-aa04-015763a10ac7,high,10.57967/hf/2763,0.952636719,Detected,0.057835548,0.970043404,0.950836133
a8dd2f61-ac15-4b8c-b64d-c12adeb52744,iNaturalist,8/20/18,232,2018,50.794811,-1.038959,NA,Scrophulariaceae,2940,Buddleja,Buddleja davidii,species,flower,23640061,https://www.inaturalist.org/photos/23640061,https://www.inaturalist.org/observations/623059dc-0771-4a38-8184-a699d8b3fc8a,high,10.57967/hf/2763,0.878417969,Detected,0.092857143,0.976377953,0.921428571
9d0282de-60da-47ee-98b6-769191fbce7c,iNaturalist,8/20/18,232,2018,50.794811,-1.038959,NA,Scrophulariaceae,2940,Buddleja,Buddleja davidii,species,fruit,23640061,https://www.inaturalist.org/photos/23640061,https://www.inaturalist.org/observations/623059dc-0771-4a38-8184-a699d8b3fc8a,low,10.57967/hf/2763,0.446533203,Not Detected,0.081632653,0.964074074,0.943877551
5c91d31a-3432-4a3b-a395-57057f88bd4e,iNaturalist,6/3/19,154,2019,44.46809016,-77.23141205,2,Ericaceae,27648,Andromeda,Andromeda polifolia,species,flower,40990941,https://www.inaturalist.org/photos/40990941,https://www.inaturalist.org/observations/e5f4f106-69fc-4d16-9289-29fc7ad7ee33,high,10.57967/hf/2763,0.995605469,Detected,0.068431713,0.98113061,0.946578414
b5ffa703-9116-4928-931e-0ef6a6b69978,iNaturalist,6/3/19,154,2019,44.46809016,-77.23141205,2,Ericaceae,27648,Andromeda,Andromeda polifolia,species,fruit,40990941,https://www.inaturalist.org/photos/40990941,https://www.inaturalist.org/observations/e5f4f106-69fc-4d16-9289-29fc7ad7ee33,high,10.57967/hf/2763,0.003015518,Not Detected,0.062210648,0.975431965,0.955331308
7e9083a7-7e7e-4c49-914b-b90bd8c564d8,iNaturalist,3/10/23,69,2023,39.46108271,-74.56492839,28090,Brassicaceae,21075,Cardamine,Cardamine hirsuta,species,flower,261326694,https://www.inaturalist.org/photos/261326694,https://www.inaturalist.org/observations/d62dde44-1afd-4290-943a-909e1f88e0d4,high,10.57967/hf/2763,0.895996094,Detected,0.10173191,0.982092864,0.920284698
3cafb5d6-321c-4a88-b95e-f42cec796e80,iNaturalist,3/10/23,69,2023,39.46108271,-74.56492839,28090,Brassicaceae,21075,Cardamine,Cardamine hirsuta,species,fruit,261326694,https://www.inaturalist.org/photos/261326694,https://www.inaturalist.org/observations/d62dde44-1afd-4290-943a-909e1f88e0d4,high,10.57967/hf/2763,0.116149902,Not Detected,0.139691578,0.956262754,0.913262159
1aa8edda-652d-4827-baf7-908049837ed4,iNaturalist,4/18/21,108,2021,37.771875,-122.1263611,NA,Apiaceae,11971,Angelica,Angelica californica,species,flower,121691888,https://www.inaturalist.org/photos/121691888,https://www.inaturalist.org/observations/2ef98f19-b068-470d-8d35-2f7af9036617,high,10.57967/hf/2763,0.02722168,Not Detected,0.134157547,0.968644477,0.895664523
da1bb0ad-3519-406d-8dde-e94e95187b1f,iNaturalist,4/18/21,108,2021,37.771875,-122.1263611,NA,Apiaceae,11971,Angelica,Angelica californica,species,fruit,121691888,https://www.inaturalist.org/photos/121691888,https://www.inaturalist.org/observations/2ef98f19-b068-470d-8d35-2f7af9036617,high,10.57967/hf/2763,0.017913818,Not Detected,0.09539721,0.966663589,0.937348592
92915d31-cd09-4acb-a7b3-49c5d2c52d19,iNaturalist,7/23/16,205,2016,42.652728,74.481428,NA,Salicaceae,1766,Salix,Salix triandra,species,flower,4583383,https://www.inaturalist.org/photos/4583383,https://www.inaturalist.org/observations/6df16e3b-57ba-4a1e-865c-5078089d7f3f,high,10.57967/hf/2763,0.137573242,Not Detected,0.118346546,0.963391137,0.912231031
b801aa57-2f43-47e9-8e06-697d60de0177,iNaturalist,7/23/16,205,2016,42.652728,74.481428,NA,Salicaceae,1766,Salix,Salix triandra,species,fruit,4583383,https://www.inaturalist.org/photos/4583383,https://www.inaturalist.org/observations/6df16e3b-57ba-4a1e-865c-5078089d7f3f,high,10.57967/hf/2763,0.029586792,Not Detected,0.079275198,0.971709717,0.941109853
539075c6-6235-4589-bab3-a6fcad779b35,iNaturalist,4/27/15,117,2015,30.235005,-97.64527833,NA,Boraginaceae,18082,Phacelia,Phacelia congesta,species,flower,1772318,https://www.inaturalist.org/photos/1772318,https://www.inaturalist.org/observations/2cdebe8b-be91-4d51-8d17-3d6aad93a631,high,10.57967/hf/2763,0.998535156,Detected,0.042307267,0.98995207,0.964882203
2278cf36-63b3-4c28-95ef-856bb06b5a65,iNaturalist,4/27/15,117,2015,30.235005,-97.64527833,NA,Boraginaceae,18082,Phacelia,Phacelia congesta,species,fruit,1772318,https://www.inaturalist.org/photos/1772318,https://www.inaturalist.org/observations/2cdebe8b-be91-4d51-8d17-3d6aad93a631,high,10.57967/hf/2763,0.001188278,Not Detected,0.032186705,0.981428571,0.9694171
d66df8de-9c5e-464b-81d5-532579ee03ab,iNaturalist,7/19/12,201,2012,24.43191907,121.2968908,3645,Berberidaceae,6366,Berberis,Berberis kawakamii,species,flower,65483636,https://www.inaturalist.org/photos/65483636,https://www.inaturalist.org/observations/ec260184-fe55-4534-bd1d-d58249802f20,high,10.57967/hf/2763,0.046203613,Not Detected,0.059220861,0.983135749,0.95648759
443cdaf4-5ce4-43b1-b1be-f1e862e93176,iNaturalist,7/19/12,201,2012,24.43191907,121.2968908,3645,Berberidaceae,6366,Berberis,Berberis kawakamii,species,fruit,65483636,https://www.inaturalist.org/photos/65483636,https://www.inaturalist.org/observations/ec260184-fe55-4534-bd1d-d58249802f20,high,10.57967/hf/2763,0.049407959,Not Detected,0.057178762,0.979173609,0.962142633
96c6aff2-6a8d-4b00-b24f-128e14eaf9fa,iNaturalist,8/25/20,238,2020,44.34556578,-78.28675631,3,Asteraceae,104342,Cichorium,Cichorium intybus,species,flower,91799489,https://www.inaturalist.org/photos/91799489,https://www.inaturalist.org/observations/007566db-0825-4a66-a7f1-df96c9183ae6,high,10.57967/hf/2763,0.999023438,Detected,0.076009661,0.982813164,0.944087712
4cd763cc-b6ec-4b94-947b-0933a76b9f46,iNaturalist,8/25/20,238,2020,44.34556578,-78.28675631,3,Asteraceae,104342,Cichorium,Cichorium intybus,species,fruit,91799489,https://www.inaturalist.org/photos/91799489,https://www.inaturalist.org/observations/007566db-0825-4a66-a7f1-df96c9183ae6,high,10.57967/hf/2763,0.009819031,Not Detected,0.058126162,0.977909379,0.960054436
c560a180-ce26-4bfd-b1fc-d65be695dd6f,iNaturalist,2/20/20,51,2020,32.84446716,-97.19621277,NA,Brassicaceae,21075,Capsella,Capsella bursa-pastoris,species,flower,61853685,https://www.inaturalist.org/photos/61853685,https://www.inaturalist.org/observations/cc6cca84-7873-4224-8b48-f7a66a4a2e65,high,10.57967/hf/2763,0.8984375,Detected,0.10173191,0.982092864,0.920284698
f8097855-f7ac-46df-b7ab-30a6847e9644,iNaturalist,2/20/20,51,2020,32.84446716,-97.19621277,NA,Brassicaceae,21075,Capsella,Capsella bursa-pastoris,species,fruit,61853685,https://www.inaturalist.org/photos/61853685,https://www.inaturalist.org/observations/cc6cca84-7873-4224-8b48-f7a66a4a2e65,high,10.57967/hf/2763,0.821289063,Detected,0.139691578,0.956262754,0.913262159
96c5d343-e695-487b-8801-02da549d542b,iNaturalist,4/28/21,118,2021,29.58394691,-98.61484982,2,Cactaceae,22076,Echinocereus,Echinocereus reichenbachii caespitosus,subspecies,flower,123712859,https://www.inaturalist.org/photos/123712859,https://www.inaturalist.org/observations/304b61db-c823-484a-9d24-a0f20e92a7f1,high,10.57967/hf/2763,0.999511719,Detected,0.047245878,0.984025103,0.965165791
64394eb8-73dc-49ec-a742-7bccd12c80e8,iNaturalist,4/28/21,118,2021,29.58394691,-98.61484982,2,Cactaceae,22076,Echinocereus,Echinocereus reichenbachii caespitosus,subspecies,fruit,123712859,https://www.inaturalist.org/photos/123712859,https://www.inaturalist.org/observations/304b61db-c823-484a-9d24-a0f20e92a7f1,high,10.57967/hf/2763,0.003959656,Not Detected,0.090686719,0.967619807,0.939391194
d25a5656-5df8-4498-a52a-3c173e7275ed,iNaturalist,7/1/18,182,2018,36.58194667,-118.53122,8,Grossulariaceae,627,Ribes,Ribes cereum,species,flower,21426366,https://www.inaturalist.org/photos/21426366,https://www.inaturalist.org/observations/f3abb9d9-bfc5-4388-a8cc-0190bafadd33,high,10.57967/hf/2763,0.958007813,Detected,0.086124402,0.97556719,0.923444976
45a00df3-1b07-4938-a168-4916ac6d1f2c,iNaturalist,7/1/18,182,2018,36.58194667,-118.53122,8,Grossulariaceae,627,Ribes,Ribes cereum,species,fruit,21426366,https://www.inaturalist.org/photos/21426366,https://www.inaturalist.org/observations/f3abb9d9-bfc5-4388-a8cc-0190bafadd33,high,10.57967/hf/2763,0.154663086,Not Detected,0.087719298,0.954545455,0.928229665
16d0eb83-5623-4d63-9999-996feab2c5e4,iNaturalist,7/24/19,205,2019,44.28134978,-72.39410361,NA,Ranunculaceae,34822,Actaea,Actaea pachypoda,species,flower,58424766,https://www.inaturalist.org/photos/58424766,https://www.inaturalist.org/observations/f27ef2a7-9abd-4d5b-8a2a-d2c493e491fd,high,10.57967/hf/2763,0.007205963,Not Detected,0.047154098,0.986528029,0.96493596
ad9ba2b6-fcab-4443-b1d9-5692c0acd676,iNaturalist,7/24/19,205,2019,44.28134978,-72.39410361,NA,Ranunculaceae,34822,Actaea,Actaea pachypoda,species,fruit,58424766,https://www.inaturalist.org/photos/58424766,https://www.inaturalist.org/observations/f27ef2a7-9abd-4d5b-8a2a-d2c493e491fd,high,10.57967/hf/2763,0.987304688,Detected,0.031704095,0.983065425,0.971225088
dee12967-4199-471f-8f33-8cf1b45a8012,iNaturalist,4/4/22,94,2022,43.55964878,-6.672828756,28,Asparagaceae,38076,Scilla,Scilla verna,species,flower,186281800,https://www.inaturalist.org/photos/186281800,https://www.inaturalist.org/observations/19fe8b8a-4b18-436d-8626-580f27a343e6,high,10.57967/hf/2763,0.999023438,Detected,0.046223343,0.984414583,0.960132367
3df3f91f-0641-4652-bf3e-2cc59da1937e,iNaturalist,4/4/22,94,2022,43.55964878,-6.672828756,28,Asparagaceae,38076,Scilla,Scilla verna,species,fruit,186281800,https://www.inaturalist.org/photos/186281800,https://www.inaturalist.org/observations/19fe8b8a-4b18-436d-8626-580f27a343e6,high,10.57967/hf/2763,0.002531052,Not Detected,0.078894842,0.979185675,0.95403929
1d772bae-6ed7-452f-afef-5089001d825b,iNaturalist,4/17/19,107,2019,30.89856538,-91.34206566,26,Ericaceae,27648,Vaccinium,Vaccinium arboreum,species,flower,35086629,https://www.inaturalist.org/photos/35086629,https://www.inaturalist.org/observations/6f388029-3137-4616-9375-f64a5f3ad973,high,10.57967/hf/2763,0.042388916,Not Detected,0.068431713,0.98113061,0.946578414
d40ecbee-f2a8-4a9f-be67-0c3e8b9663ec,iNaturalist,4/17/19,107,2019,30.89856538,-91.34206566,26,Ericaceae,27648,Vaccinium,Vaccinium arboreum,species,fruit,35086629,https://www.inaturalist.org/photos/35086629,https://www.inaturalist.org/observations/6f388029-3137-4616-9375-f64a5f3ad973,low,10.57967/hf/2763,0.394287109,Not Detected,0.062210648,0.975431965,0.955331308
a91c672d-fe69-4e3b-9b3f-216ce593d958,iNaturalist,2/16/19,47,2019,29.78325889,-95.55559607,4,Berberidaceae,6366,Nandina,Nandina domestica,species,flower,31490475,https://www.inaturalist.org/photos/31490475,https://www.inaturalist.org/observations/a6282e10-08d0-44d3-8a0b-085e01f819dc,high,10.57967/hf/2763,0.02293396,Not Detected,0.059220861,0.983135749,0.95648759
9a81a0cf-dffd-4632-a2b9-1a69f99fd613,iNaturalist,2/16/19,47,2019,29.78325889,-95.55559607,4,Berberidaceae,6366,Nandina,Nandina domestica,species,fruit,31490475,https://www.inaturalist.org/photos/31490475,https://www.inaturalist.org/observations/a6282e10-08d0-44d3-8a0b-085e01f819dc,high,10.57967/hf/2763,0.969726563,Detected,0.057178762,0.979173609,0.962142633
0e0d10c8-32f1-4f1a-a90c-4c29618d298b,iNaturalist,8/25/17,237,2017,44.1423195,-119.5858833,NA,Asteraceae,104342,Ericameria,Ericameria nauseosa,species,flower,10044405,https://www.inaturalist.org/photos/10044405,https://www.inaturalist.org/observations/8837d94c-dd50-4b22-ab3b-a881a753c90e,high,10.57967/hf/2763,0.991699219,Detected,0.076009661,0.982813164,0.944087712
d0ff6d6f-fb0e-48de-9fc1-fdcadbc4e79b,iNaturalist,8/25/17,237,2017,44.1423195,-119.5858833,NA,Asteraceae,104342,Ericameria,Ericameria nauseosa,species,fruit,10044405,https://www.inaturalist.org/photos/10044405,https://www.inaturalist.org/observations/8837d94c-dd50-4b22-ab3b-a881a753c90e,high,10.57967/hf/2763,0.143066406,Not Detected,0.058126162,0.977909379,0.960054436
ed3a86a2-772d-42a3-bcd6-a8c259cd482a,iNaturalist,4/29/21,119,2021,-34.64591167,-55.30615333,5,Asteraceae,104342,Lessingianthus,Lessingianthus plantaginodes,species,flower,123882249,https://www.inaturalist.org/photos/123882249,https://www.inaturalist.org/observations/7d10210d-4d95-4383-959c-eaff2a4948db,high,10.57967/hf/2763,0.991699219,Detected,0.076009661,0.982813164,0.944087712
72f2759a-cdfb-4ea7-b6ae-1bbe9f3d5512,iNaturalist,4/29/21,119,2021,-34.64591167,-55.30615333,5,Asteraceae,104342,Lessingianthus,Lessingianthus plantaginodes,species,fruit,123882249,https://www.inaturalist.org/photos/123882249,https://www.inaturalist.org/observations/7d10210d-4d95-4383-959c-eaff2a4948db,low,10.57967/hf/2763,0.244384766,Not Detected,0.058126162,0.977909379,0.960054436
87dd19a1-1329-4453-8962-9e15087a3f42,iNaturalist,10/20/09,293,2009,19.528194,-97.130032,NA,Geraniaceae,15753,Geranium,Geranium potentillifolium,species,flower,2414539,https://www.inaturalist.org/photos/2414539,https://www.inaturalist.org/observations/5c06be0e-e958-42f8-a5c8-77cf29c2bd4c,high,10.57967/hf/2763,0.997558594,Detected,0.036881864,0.990508832,0.97644893
930f1d99-7aec-4e8c-8335-2108522ea6b4,iNaturalist,10/20/09,293,2009,19.528194,-97.130032,NA,Geraniaceae,15753,Geranium,Geranium potentillifolium,species,fruit,2414539,https://www.inaturalist.org/photos/2414539,https://www.inaturalist.org/observations/5c06be0e-e958-42f8-a5c8-77cf29c2bd4c,high,10.57967/hf/2763,0.031021118,Not Detected,0.171903764,0.930778076,0.867771218
